TransactionID	CustomerID	CustomerDOB	CustomerGender	CustomerLocation	CustomerAccountBalance	TransactionDate	TransactionTime	TransactionAmount	Customer Age	Account Bal Status	TransactionMonth	TransactionDay	Age Range	Clean Customer Age	Customer Cluster
T522076	C6630734	Sunday, October 8, 1989	M	MUMBAI	7129.19	Wednesday, August 24, 2016	10:59:00 AM	100	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T528938	C1827113	Monday, March 20, 1989	M	MUMBAI	6904.47	Wednesday, August 24, 2016	11:36:00 AM	100	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T529301	C3718058	Wednesday, July 19, 1989	M	MUMBAI	19567.11	Wednesday, August 24, 2016	9:53:00 PM	100	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T538208	C1813954	Monday, August 14, 1989	M	MUMBAI	1781.7	Tuesday, August 23, 2016	10:41:00 PM	100	27	Valid	Aug-16	Tuesday	26-35	27	Cluster1
T543722	C1030783	Sunday, October 8, 1989	M	MUMBAI	7129.19	Tuesday, August 23, 2016	9:37:00 AM	100	27	Valid	Aug-16	Tuesday	26-35	27	Cluster1
T551922	C2786125	Thursday, August 24, 1989	M	MUMBAI	3539.13	Monday, August 22, 2016	10:00:00 AM	100	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T555053	C2277520	Friday, May 26, 1989	M	MUMBAI	49275.87	Monday, August 22, 2016	10:47:00 AM	100	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T557976	C7513959	Monday, August 14, 1989	M	MUMBAI	1781.7	Saturday, August 27, 2016	6:37:00 PM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T560348	C4338564	Friday, December 8, 1989	M	MUMBAI	1624.54	Saturday, August 27, 2016	11:53:00 AM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T560805	C1436030	Sunday, November 5, 1989	M	MUMBAI	33090.52	Saturday, August 27, 2016	6:39:00 AM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T563651	C4336092	Sunday, November 5, 1989	M	MUMBAI	33090.52	Saturday, August 27, 2016	6:32:00 AM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T564281	C6111564	Friday, December 22, 1989	M	MUMBAI	3783.1	Saturday, August 27, 2016	10:34:00 AM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T564344	C1436072	Sunday, November 5, 1989	M	MUMBAI	33090.52	Saturday, August 27, 2016	6:34:00 AM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T585732	C6830033	Monday, December 25, 1989	M	MUMBAI	584.35	Saturday, August 27, 2016	10:03:00 PM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T586745	C5018062	Wednesday, July 19, 1989	M	MUMBAI	19567.11	Saturday, August 27, 2016	8:18:00 PM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T594685	C6429518	Monday, October 30, 1989	M	MUMBAI	19711.89	Saturday, August 27, 2016	10:20:00 PM	100	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T600148	C8811573	Friday, December 22, 1989	M	MUMBAI	3783.1	Thursday, August 25, 2016	10:40:00 AM	100	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T610990	C9040629	Wednesday, May 31, 1989	M	MUMBAI	18421.62	Friday, August 26, 2016	9:30:00 PM	100	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T628313	C5288356	Thursday, January 5, 1989	M	MUMBAI	10025.04	Thursday, August 25, 2016	4:21:00 PM	100	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T639956	C5523116	Wednesday, August 9, 1989	M	MUMBAI	58.91	Monday, August 29, 2016	8:40:00 AM	100	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T651442	C7617383	Wednesday, November 8, 1989	M	MUMBAI	19450.36	Wednesday, August 31, 2016	2:24:00 PM	100	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T664520	C2923122	Wednesday, August 9, 1989	M	MUMBAI	58.91	Wednesday, August 31, 2016	8:47:00 AM	100	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T671285	C4218026	Wednesday, July 19, 1989	M	MUMBAI	19567.11	Sunday, August 28, 2016	12:03:00 PM	100	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T673126	C8718052	Wednesday, July 19, 1989	M	MUMBAI	19567.11	Sunday, August 28, 2016	12:02:00 PM	100	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T677204	C1718040	Wednesday, July 19, 1989	M	MUMBAI	19567.11	Sunday, August 28, 2016	12:09:00 PM	100	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T677896	C4420733	Monday, January 16, 1989	M	MUMBAI	1132.32	Sunday, August 28, 2016	1:03:00 PM	100	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T684176	C3418035	Wednesday, July 19, 1989	M	MUMBAI	19567.11	Tuesday, August 30, 2016	11:11:00 PM	100	27	Valid	Aug-16	Tuesday	26-35	27	Cluster1
T697977	C9029272	Thursday, July 27, 1989	M	MUMBAI	1197.93	Tuesday, August 30, 2016	8:23:00 PM	100	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T44518	C3119119	Wednesday, January 25, 1989	M	MUMBAI	14592.05	Wednesday, August 3, 2016	11:10:00 AM	1000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T46702	C8910685	Friday, September 29, 1989	M	MUMBAI	53630.4	Wednesday, August 3, 2016	10:49:00 AM	1000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T57314	C8115717	Wednesday, August 2, 1989	M	MUMBAI	125189.58	Wednesday, August 3, 2016	10:11:00 PM	1000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T57674	C7333815	Monday, December 18, 1989	M	MUMBAI	131437.44	Wednesday, August 3, 2016	9:53:00 PM	1000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T86964	C4983274	Tuesday, September 12, 1989	M	MUMBAI	822.94	Monday, August 1, 2016	9:35:00 AM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T94725	C4721791	Tuesday, September 26, 1989	M	MUMBAI	3352.9	Monday, August 1, 2016	3:33:00 PM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T103526	C3136051	Friday, January 20, 1989	M	MUMBAI	106325.35	Monday, August 1, 2016	8:35:00 PM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T109192	C6938681	Saturday, October 7, 1989	M	MUMBAI	116459.8	Saturday, August 6, 2016	7:18:00 AM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T115402	C6234242	Friday, May 5, 1989	M	MUMBAI	585.74	Saturday, August 6, 2016	1:32:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T121062	C1011383	Tuesday, October 24, 1989	M	MUMBAI	22595.91	Saturday, August 6, 2016	8:33:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T129160	C7414955	Saturday, April 1, 1989	M	MUMBAI	56836.55	Saturday, August 6, 2016	11:35:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T133909	C6140876	Thursday, November 9, 1989	M	MUMBAI	11031.07	Saturday, August 6, 2016	10:27:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T135139	C5041757	Thursday, April 27, 1989	M	MUMBAI	49738.58	Friday, August 5, 2016	8:46:00 AM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T136517	C7839188	Wednesday, March 8, 1989	M	MUMBAI	564.93	Saturday, August 6, 2016	10:18:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster1
T138678	C2831530	Saturday, May 20, 1989	M	MUMBAI	1102.66	Friday, August 5, 2016	10:39:00 AM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T173844	C8040821	Thursday, August 10, 1989	M	MUMBAI	201907.47	Thursday, August 4, 2016	7:32:00 PM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T180990	C6812425	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Tuesday, August 9, 2016	8:55:00 AM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster1
T184541	C6236466	Saturday, August 5, 1989	M	MUMBAI	99861.75	Tuesday, August 9, 2016	12:36:00 PM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster1
T189852	C7011315	Tuesday, October 24, 1989	M	MUMBAI	22595.91	Tuesday, August 9, 2016	6:58:00 PM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T201357	C5335611	Sunday, October 22, 1989	M	MUMBAI	1054.7	Tuesday, August 9, 2016	9:29:00 PM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T242896	C8121744	Tuesday, September 26, 1989	M	MUMBAI	3352.9	Sunday, August 7, 2016	7:08:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T246083	C2625073	Tuesday, December 19, 1989	M	MUMBAI	2591.79	Sunday, August 7, 2016	5:58:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T246528	C8476854	Sunday, August 13, 1989	M	MUMBAI	34252.35	Sunday, August 7, 2016	10:23:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T248742	C8425029	Tuesday, December 19, 1989	M	MUMBAI	2591.79	Sunday, August 7, 2016	7:50:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T259247	C2328192	Thursday, October 5, 1989	M	MUMBAI	25881.15	Friday, August 12, 2016	4:53:00 PM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster1
T275616	C3830239	Saturday, August 26, 1989	M	MUMBAI	57704.96	Thursday, August 11, 2016	12:37:00 AM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T279235	C6212423	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Thursday, August 11, 2016	9:15:00 AM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T286645	C4313024	Thursday, November 9, 1989	M	MUMBAI	6001.04	Thursday, August 11, 2016	3:59:00 PM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T317258	C5331849	Tuesday, October 17, 1989	M	MUMBAI	22042.15	Monday, August 15, 2016	3:21:00 AM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T323546	C7845166	Monday, September 4, 1989	M	MUMBAI	73588.16	Monday, August 15, 2016	3:08:00 PM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T329086	C3324914	Thursday, February 2, 1989	M	MUMBAI	49240.63	Monday, August 15, 2016	6:07:00 PM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T333438	C4710313	Tuesday, August 8, 1989	M	MUMBAI	25200.88	Monday, August 15, 2016	5:39:00 PM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster1
T334608	C2845150	Monday, September 4, 1989	M	MUMBAI	73588.16	Monday, August 15, 2016	3:08:00 PM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T345281	C5922928	Tuesday, December 5, 1989	M	MUMBAI	8169.69	Sunday, August 14, 2016	12:39:00 AM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T347380	C7635686	Sunday, October 22, 1989	M	MUMBAI	1054.7	Sunday, August 14, 2016	2:38:00 AM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T362498	C4836487	Saturday, August 5, 1989	M	MUMBAI	99861.75	Sunday, August 14, 2016	11:04:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T367086	C3322670	Wednesday, November 29, 1989	M	MUMBAI	438265.09	Sunday, August 14, 2016	7:09:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster1
T389873	C6015938	Saturday, May 20, 1989	M	MUMBAI	213519.66	Saturday, August 13, 2016	11:52:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T395012	C7712416	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Thursday, August 18, 2016	9:20:00 AM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T410266	C5526639	Thursday, September 14, 1989	M	MUMBAI	24510.98	Thursday, August 18, 2016	8:19:00 PM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T419571	C3140659	Friday, October 13, 1989	M	MUMBAI	307666.55	Thursday, August 18, 2016	11:52:00 PM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T428078	C3821445	Wednesday, November 29, 1989	M	MUMBAI	11827.81	Wednesday, August 17, 2016	9:27:00 PM	1000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T435705	C6212438	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Tuesday, August 16, 2016	3:25:00 AM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T448645	C2426324	Friday, July 7, 1989	M	MUMBAI	45862.13	Tuesday, August 16, 2016	2:32:00 PM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T463028	C8256085	Monday, November 20, 1989	M	MUMBAI	14608.71	Sunday, August 21, 2016	2:47:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T465135	C7525321	Thursday, October 12, 1989	M	MUMBAI	1191610.64	Sunday, August 21, 2016	2:53:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T468316	C3924956	Saturday, July 8, 1989	M	MUMBAI	12050.24	Sunday, August 21, 2016	7:00:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T485459	C7228159	Thursday, October 5, 1989	M	MUMBAI	25881.15	Saturday, August 20, 2016	2:30:00 AM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T494446	C5242673	Sunday, April 2, 1989	M	MUMBAI	125766.71	Saturday, August 20, 2016	8:17:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T501415	C2237915	Monday, November 20, 1989	M	MUMBAI	29510.69	Saturday, August 20, 2016	9:05:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T505348	C3168046	Saturday, August 12, 1989	M	MUMBAI	12036.3	Friday, August 19, 2016	12:06:00 AM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T515609	C6576834	Tuesday, September 19, 1989	M	MUMBAI	7652.69	Wednesday, August 24, 2016	12:46:00 AM	1000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T530489	C2724434	Thursday, October 12, 1989	M	MUMBAI	3980.32	Tuesday, August 23, 2016	7:50:00 PM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T538031	C7942544	Saturday, April 29, 1989	M	MUMBAI	299708.08	Wednesday, August 24, 2016	9:08:00 PM	1000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T541400	C5212438	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Tuesday, August 23, 2016	8:57:00 AM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T579615	C5910648	Friday, September 29, 1989	M	MUMBAI	53630.4	Saturday, August 27, 2016	12:29:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster2
T591693	C2934548	Monday, January 9, 1989	M	MUMBAI	24970.66	Friday, August 26, 2016	12:14:00 AM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T597262	C3625348	Thursday, October 12, 1989	M	MUMBAI	1191610.64	Saturday, August 27, 2016	9:44:00 PM	1000	27	Valid	Aug-16	Saturday	26-35	27	Cluster1
T602472	C3048367	Tuesday, June 20, 1989	M	MUMBAI	17.17	Friday, August 26, 2016	5:41:00 PM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T605011	C4720778	Wednesday, April 19, 1989	M	MUMBAI	43960.92	Friday, August 26, 2016	8:24:00 PM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T606461	C1926347	Friday, July 7, 1989	M	MUMBAI	45862.13	Thursday, August 25, 2016	12:42:00 PM	1000	27	Valid	Aug-16	Thursday	26-35	27	Cluster2
T607163	C1944757	Sunday, September 17, 1989	M	MUMBAI	4132.27	Friday, August 26, 2016	8:27:00 PM	1000	27	Valid	Aug-16	Friday	26-35	27	Cluster2
T639692	C8812439	Wednesday, September 13, 1989	M	MUMBAI	66142.07	Monday, August 29, 2016	8:45:00 AM	1000	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T669432	C3320738	Wednesday, April 19, 1989	M	MUMBAI	43960.92	Sunday, August 28, 2016	2:55:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T669596	C7129385	Tuesday, August 29, 1989	M	MUMBAI	10849.29	Sunday, August 28, 2016	3:00:00 PM	1000	27	Valid	Aug-16	Sunday	26-35	27	Cluster2
T686860	C4448357	Tuesday, June 20, 1989	M	MUMBAI	17.17	Tuesday, August 30, 2016	11:29:00 PM	1000	27	Valid	Aug-16	Tuesday	26-35	27	Cluster2
T18	C8967349	Sunday, July 16, 1989	M	MUMBAI	2177.85	Monday, August 1, 2016	12:47:00 PM	54	27	Valid	Aug-16	Monday	26-35	27	Cluster2
T135	C1441611	Tuesday, April 18, 1989	M	MUMBAI	171927.54	Thursday, August 4, 2016	9:53:00 AM	150	27	Valid	Aug-16	Thursday	26-35	27	Cluster1
T41481	C8542551	Saturday, April 29, 1989	M	MUMBAI	299708.08	Wednesday, August 3, 2016	12:12:00 AM	250	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T41564	C8537358	Sunday, April 23, 1989	M	MUMBAI	2279.76	Wednesday, August 3, 2016	8:50:00 AM	160	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T41857	C2347667	Sunday, October 1, 1989	M	MUMBAI	24263.65	Wednesday, August 3, 2016	11:16:00 AM	599	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T42135	C3146913	Saturday, July 8, 1989	M	MUMBAI	27202.89	Wednesday, August 3, 2016	10:11:00 AM	611	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T42349	C4328178	Thursday, October 5, 1989	M	MUMBAI	25881.15	Wednesday, August 3, 2016	5:20:00 AM	71.29	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T42730	C3662151	Monday, June 12, 1989	M	MUMBAI	7409.46	Wednesday, August 3, 2016	1:27:00 AM	215	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T42994	C3731350	Monday, October 9, 1989	M	MUMBAI	4625.83	Wednesday, August 3, 2016	9:54:00 AM	200	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43139	C7012672	Monday, May 8, 1989	M	MUMBAI	32.4	Wednesday, August 3, 2016	5:22:00 AM	640	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43209	C5824016	Saturday, July 8, 1989	M	MUMBAI	194.45	Wednesday, August 3, 2016	3:18:00 AM	1	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T43241	C1575647	Friday, October 13, 1989	M	MUMBAI	8809.88	Wednesday, August 3, 2016	9:59:00 AM	150	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43465	C6330949	Wednesday, August 9, 1989	M	MUMBAI	9961.78	Wednesday, August 3, 2016	9:59:00 AM	296	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43528	C6318036	Wednesday, July 19, 1989	M	MUMBAI	19567.11	Wednesday, August 3, 2016	12:12:00 AM	1345	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43614	C2044688	Wednesday, May 17, 1989	M	MUMBAI	18123.34	Wednesday, August 3, 2016	8:05:00 AM	149	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43719	C6442584	Saturday, April 29, 1989	M	MUMBAI	299708.08	Wednesday, August 3, 2016	12:13:00 AM	750	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T43877	C7246950	Saturday, July 8, 1989	M	MUMBAI	27202.89	Wednesday, August 3, 2016	10:04:00 AM	766	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43905	C8042585	Saturday, April 29, 1989	M	MUMBAI	299708.08	Wednesday, August 3, 2016	12:11:00 AM	1098	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T43996	C7165040	Monday, December 25, 1989	M	MUMBAI	544751.73	Wednesday, August 3, 2016	9:40:00 AM	80	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T44288	C1546935	Saturday, July 8, 1989	M	MUMBAI	27202.89	Wednesday, August 3, 2016	10:32:00 AM	611	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T44306	C8946929	Saturday, July 8, 1989	M	MUMBAI	27202.89	Wednesday, August 3, 2016	10:36:00 AM	611	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T44349	C6022680	Wednesday, November 29, 1989	M	MUMBAI	438265.09	Wednesday, August 3, 2016	1:07:00 AM	7501	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T44517	C2836018	Friday, January 20, 1989	M	MUMBAI	106325.35	Wednesday, August 3, 2016	12:23:00 AM	2010	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T44964	C3387250	Wednesday, February 1, 1989	M	MUMBAI	12621.24	Wednesday, August 3, 2016	12:10:00 PM	1613	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T45421	C3938324	Wednesday, November 1, 1989	M	MUMBAI	15500.51	Wednesday, August 3, 2016	11:42:00 AM	32	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T45715	C6669027	Thursday, October 19, 1989	M	MUMBAI	26966.41	Wednesday, August 3, 2016	11:29:00 AM	227	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T45983	C2511331	Tuesday, October 24, 1989	M	MUMBAI	22595.91	Wednesday, August 3, 2016	1:34:00 PM	2000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T46136	C4025711	Sunday, June 4, 1989	M	MUMBAI	3433.67	Wednesday, August 3, 2016	7:53:00 AM	9	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T46693	C2519130	Wednesday, January 25, 1989	M	MUMBAI	14592.05	Wednesday, August 3, 2016	11:17:00 AM	1145	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T47511	C5022784	Wednesday, May 31, 1989	M	MUMBAI	23057.87	Wednesday, August 3, 2016	8:55:00 AM	205	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T47557	C5718880	Monday, September 25, 1989	M	MUMBAI	606.32	Wednesday, August 3, 2016	3:26:00 PM	342.5	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T47843	C8124934	Friday, March 3, 1989	M	MUMBAI	9929.84	Wednesday, August 3, 2016	4:10:00 PM	10000	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T47910	C3421789	Saturday, September 30, 1989	M	MUMBAI	55526.37	Wednesday, August 3, 2016	2:08:00 PM	435	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T48391	C5722222	Monday, June 12, 1989	M	MUMBAI	542.41	Wednesday, August 3, 2016	3:52:00 PM	795.95	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T48860	C7625765	Sunday, June 4, 1989	M	MUMBAI	3433.67	Wednesday, August 3, 2016	1:16:00 PM	9	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T49618	C7841616	Wednesday, September 27, 1989	M	MUMBAI	46380.94	Wednesday, August 3, 2016	3:32:00 PM	63	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T50708	C5326312	Sunday, October 1, 1989	M	MUMBAI	54531.29	Wednesday, August 3, 2016	2:34:00 PM	1441.14	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T51804	C2831822	Saturday, January 7, 1989	M	MUMBAI	337.67	Wednesday, August 3, 2016	4:27:00 PM	165	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T51848	C3234635	Saturday, May 20, 1989	M	MUMBAI	1498.09	Wednesday, August 3, 2016	6:21:00 PM	250	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T51973	C6326313	Friday, July 7, 1989	M	MUMBAI	45862.13	Wednesday, August 3, 2016	4:49:00 PM	1690	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T52223	C6827660	Saturday, April 8, 1989	M	MUMBAI	482.75	Wednesday, August 3, 2016	4:39:00 PM	230	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T52605	C3424924	Thursday, February 2, 1989	M	MUMBAI	49240.63	Wednesday, August 3, 2016	4:26:00 PM	210	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T53326	C8820427	Thursday, July 27, 1989	M	MUMBAI	21553.71	Wednesday, August 3, 2016	4:04:00 PM	2024	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T53397	C7726653	Thursday, September 14, 1989	M	MUMBAI	24510.98	Wednesday, August 3, 2016	4:31:00 PM	2790	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T53482	C1629514	Thursday, January 5, 1989	M	MUMBAI	19894.16	Wednesday, August 3, 2016	5:50:00 PM	30	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T53558	C5226333	Friday, July 7, 1989	M	MUMBAI	45862.13	Wednesday, August 3, 2016	4:01:00 PM	8512	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T53592	C3926645	Thursday, September 14, 1989	M	MUMBAI	24510.98	Wednesday, August 3, 2016	5:38:00 PM	798	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T54203	C3525130	Friday, March 17, 1989	M	MUMBAI	200075.65	Wednesday, August 3, 2016	6:51:00 PM	7404	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T54280	C6137464	Saturday, May 13, 1989	M	MUMBAI	354155.7	Wednesday, August 3, 2016	7:59:00 PM	149	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T54526	C2218946	Friday, April 21, 1989	M	MUMBAI	72119.88	Wednesday, August 3, 2016	8:10:00 PM	330	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T55089	C1122886	Wednesday, November 22, 1989	M	MUMBAI	97260.21	Wednesday, August 3, 2016	6:13:00 PM	374	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T55285	C1417378	Wednesday, August 2, 1989	M	MUMBAI	16788.91	Wednesday, August 3, 2016	7:47:00 PM	280	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T56595	C1617324	Wednesday, August 2, 1989	M	MUMBAI	16788.91	Wednesday, August 3, 2016	7:54:00 PM	370	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T56993	C6057770	Tuesday, June 6, 1989	M	MUMBAI	218880.76	Wednesday, August 3, 2016	8:57:00 PM	551.1	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T57002	C4733263	Wednesday, June 28, 1989	M	MUMBAI	41679.4	Wednesday, August 3, 2016	9:51:00 PM	503	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T57005	C8925466	Saturday, August 12, 1989	M	MUMBAI	23802.8	Wednesday, August 3, 2016	9:35:00 PM	4990	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T57289	C8131039	Wednesday, January 4, 1989	M	MUMBAI	49034.02	Wednesday, August 3, 2016	10:29:00 PM	200	27	Valid	Aug-16	Wednesday	26-35	27	Cluster1
T57552	C9025158	Friday, March 17, 1989	M	MUMBAI	200075.65	Wednesday, August 3, 2016	9:18:00 PM	2636	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
T57982	C7367935	Friday, April 7, 1989	M	MUMBAI	2698.27	Wednesday, August 3, 2016	10:50:00 PM	150	27	Valid	Aug-16	Wednesday	26-35	27	Cluster2
